x:6.78, V:104.623, Pressure:262760, iteration:1, T:403.15, f_new:14.079, dfdT:5.51298
x:7.07, V:159.78, Pressure:252401, iteration:2, T:400.937, f_new:22.6331, dfdT:5.54019
x:7.07, V:159.78, Pressure:252401, iteration:3, T:400.937, f_new:22.6308, dfdT:5.54021
x:7.07, V:159.78, Pressure:252401, iteration:4, T:400.936, f_new:22.6264, dfdT:5.54024
x:7.07, V:159.78, Pressure:252401, iteration:5, T:400.934, f_new:22.6175, dfdT:5.54029
x:7.07, V:159.78, Pressure:252401, iteration:6, T:400.931, f_new:22.5998, dfdT:5.5404
x:7.07, V:159.78, Pressure:252401, iteration:7, T:400.925, f_new:22.5644, dfdT:5.54063
x:7.07, V:159.78, Pressure:252401, iteration:8, T:400.912, f_new:22.4934, dfdT:5.54108
x:7.07, V:159.78, Pressure:252401, iteration:9, T:400.886, f_new:22.3516, dfdT:5.54199
x:7.07, V:159.78, Pressure:252401, iteration:10, T:400.874, f_new:nan, dfdT:nan
x:7.08, V:161.708, Pressure:251969, iteration:1, T:400.881, f_new:23.2101, dfdT:5.54002
x:7.08, V:161.708, Pressure:251969, iteration:2, T:400.881, f_new:23.209, dfdT:5.54002
x:7.08, V:161.708, Pressure:251969, iteration:3, T:400.881, f_new:23.2067, dfdT:5.54004
x:7.08, V:161.708, Pressure:251969, iteration:4, T:400.88, f_new:23.2023, dfdT:5.54007
x:7.08, V:161.708, Pressure:251969, iteration:5, T:400.878, f_new:23.1935, dfdT:5.54012
x:7.08, V:161.708, Pressure:251969, iteration:6, T:400.875, f_new:23.1757, dfdT:5.54024
x:7.08, V:161.708, Pressure:251969, iteration:7, T:400.869, f_new:23.1403, dfdT:5.54046
x:7.08, V:161.708, Pressure:251969, iteration:8, T:400.856, f_new:23.0693, dfdT:5.54091
x:7.08, V:161.708, Pressure:251969, iteration:9, T:400.83, f_new:22.9275, dfdT:5.54182
x:7.08, V:161.708, Pressure:251969, iteration:10, T:400.818, f_new:nan, dfdT:nan
x:7.09, V:163.642, Pressure:251530, iteration:1, T:400.824, f_new:23.794, dfdT:5.53985
x:7.09, V:163.642, Pressure:251530, iteration:2, T:400.824, f_new:23.7928, dfdT:5.53986
x:7.09, V:163.642, Pressure:251530, iteration:3, T:400.824, f_new:23.7906, dfdT:5.53987
x:7.09, V:163.642, Pressure:251530, iteration:4, T:400.823, f_new:23.7862, dfdT:5.5399
x:7.09, V:163.642, Pressure:251530, iteration:5, T:400.821, f_new:23.7773, dfdT:5.53996
x:7.09, V:163.642, Pressure:251530, iteration:6, T:400.818, f_new:23.7596, dfdT:5.54007
x:7.09, V:163.642, Pressure:251530, iteration:7, T:400.812, f_new:23.7241, dfdT:5.54029
x:7.09, V:163.642, Pressure:251530, iteration:8, T:400.799, f_new:23.6532, dfdT:5.54075
x:7.09, V:163.642, Pressure:251530, iteration:9, T:400.773, f_new:23.5114, dfdT:5.54165
x:7.09, V:163.642, Pressure:251530, iteration:10, T:400.761, f_new:nan, dfdT:nan
x:7.1, V:165.583, Pressure:251086, iteration:1, T:400.767, f_new:24.3872, dfdT:5.53968
x:7.1, V:165.583, Pressure:251086, iteration:2, T:400.767, f_new:24.3861, dfdT:5.53969
x:7.1, V:165.583, Pressure:251086, iteration:3, T:400.766, f_new:24.3838, dfdT:5.5397
x:7.1, V:165.583, Pressure:251086, iteration:4, T:400.765, f_new:24.3794, dfdT:5.53973
x:7.1, V:165.583, Pressure:251086, iteration:5, T:400.764, f_new:24.3706, dfdT:5.53979
x:7.1, V:165.583, Pressure:251086, iteration:6, T:400.761, f_new:24.3528, dfdT:5.5399
x:7.1, V:165.583, Pressure:251086, iteration:7, T:400.754, f_new:24.3174, dfdT:5.54012
x:7.1, V:165.583, Pressure:251086, iteration:8, T:400.741, f_new:24.2465, dfdT:5.54057
x:7.1, V:165.583, Pressure:251086, iteration:9, T:400.716, f_new:24.1046, dfdT:5.54148
x:7.1, V:165.583, Pressure:251086, iteration:10, T:400.703, f_new:nan, dfdT:nan
x:7.11, V:167.53, Pressure:250635, iteration:1, T:400.708, f_new:24.9892, dfdT:5.53951
x:7.11, V:167.53, Pressure:250635, iteration:2, T:400.708, f_new:24.9881, dfdT:5.53952
x:7.11, V:167.53, Pressure:250635, iteration:3, T:400.708, f_new:24.9859, dfdT:5.53953
x:7.11, V:167.53, Pressure:250635, iteration:4, T:400.707, f_new:24.9815, dfdT:5.53956
x:7.11, V:167.53, Pressure:250635, iteration:5, T:400.705, f_new:24.9726, dfdT:5.53962
x:7.11, V:167.53, Pressure:250635, iteration:6, T:400.702, f_new:24.9549, dfdT:5.53973
x:7.11, V:167.53, Pressure:250635, iteration:7, T:400.696, f_new:24.9194, dfdT:5.53995
x:7.11, V:167.53, Pressure:250635, iteration:8, T:400.683, f_new:24.8485, dfdT:5.5404
x:7.11, V:167.53, Pressure:250635, iteration:9, T:400.657, f_new:24.7067, dfdT:5.5413
x:7.11, V:167.53, Pressure:250635, iteration:10, T:400.644, f_new:nan, dfdT:nan
x:7.12, V:169.483, Pressure:250179, iteration:1, T:400.649, f_new:25.6006, dfdT:5.53934
x:7.12, V:169.483, Pressure:250179, iteration:2, T:400.648, f_new:25.5995, dfdT:5.53934
x:7.12, V:169.483, Pressure:250179, iteration:3, T:400.648, f_new:25.5973, dfdT:5.53936
x:7.12, V:169.483, Pressure:250179, iteration:4, T:400.647, f_new:25.5928, dfdT:5.53939
x:7.12, V:169.483, Pressure:250179, iteration:5, T:400.646, f_new:25.584, dfdT:5.53944
x:7.12, V:169.483, Pressure:250179, iteration:6, T:400.642, f_new:25.5663, dfdT:5.53956
x:7.12, V:169.483, Pressure:250179, iteration:7, T:400.636, f_new:25.5308, dfdT:5.53978
x:7.12, V:169.483, Pressure:250179, iteration:8, T:400.623, f_new:25.4599, dfdT:5.54023
x:7.12, V:169.483, Pressure:250179, iteration:9, T:400.598, f_new:25.3181, dfdT:5.54113
x:7.12, V:169.483, Pressure:250179, iteration:10, T:400.585, f_new:nan, dfdT:nan
x:7.13, V:171.443, Pressure:249717, iteration:1, T:400.588, f_new:26.2212, dfdT:5.53916
x:7.13, V:171.443, Pressure:249717, iteration:2, T:400.588, f_new:26.2201, dfdT:5.53917
x:7.13, V:171.443, Pressure:249717, iteration:3, T:400.588, f_new:26.2179, dfdT:5.53918
x:7.13, V:171.443, Pressure:249717, iteration:4, T:400.587, f_new:26.2135, dfdT:5.53921
x:7.13, V:171.443, Pressure:249717, iteration:5, T:400.585, f_new:26.2046, dfdT:5.53927
x:7.13, V:171.443, Pressure:249717, iteration:6, T:400.582, f_new:26.1869, dfdT:5.53938
x:7.13, V:171.443, Pressure:249717, iteration:7, T:400.576, f_new:26.1514, dfdT:5.53961
x:7.13, V:171.443, Pressure:249717, iteration:8, T:400.563, f_new:26.0805, dfdT:5.54006
x:7.13, V:171.443, Pressure:249717, iteration:9, T:400.537, f_new:25.9387, dfdT:5.54096
x:7.13, V:171.443, Pressure:249717, iteration:10, T:400.525, f_new:nan, dfdT:nan
x:7.14, V:173.41, Pressure:249248, iteration:1, T:400.527, f_new:26.8513, dfdT:5.53899
x:7.14, V:173.41, Pressure:249248, iteration:2, T:400.527, f_new:26.8502, dfdT:5.539
x:7.14, V:173.41, Pressure:249248, iteration:3, T:400.526, f_new:26.848, dfdT:5.53901
x:7.14, V:173.41, Pressure:249248, iteration:4, T:400.526, f_new:26.8436, dfdT:5.53904
x:7.14, V:173.41, Pressure:249248, iteration:5, T:400.524, f_new:26.8347, dfdT:5.53909
x:7.14, V:173.41, Pressure:249248, iteration:6, T:400.521, f_new:26.817, dfdT:5.53921
x:7.14, V:173.41, Pressure:249248, iteration:7, T:400.514, f_new:26.7815, dfdT:5.53943
x:7.14, V:173.41, Pressure:249248, iteration:8, T:400.502, f_new:26.7106, dfdT:5.53988
x:7.14, V:173.41, Pressure:249248, iteration:9, T:400.476, f_new:26.5688, dfdT:5.54078
x:7.14, V:173.41, Pressure:249248, iteration:10, T:400.463, f_new:nan, dfdT:nan
x:7.15, V:175.384, Pressure:248773, iteration:1, T:400.465, f_new:27.491, dfdT:5.53881
x:7.15, V:175.384, Pressure:248773, iteration:2, T:400.465, f_new:27.4899, dfdT:5.53882
x:7.15, V:175.384, Pressure:248773, iteration:3, T:400.464, f_new:27.4877, dfdT:5.53883
x:7.15, V:175.384, Pressure:248773, iteration:4, T:400.463, f_new:27.4833, dfdT:5.53886
x:7.15, V:175.384, Pressure:248773, iteration:5, T:400.462, f_new:27.4744, dfdT:5.53892
x:7.15, V:175.384, Pressure:248773, iteration:6, T:400.459, f_new:27.4567, dfdT:5.53903
x:7.15, V:175.384, Pressure:248773, iteration:7, T:400.452, f_new:27.4212, dfdT:5.53925
x:7.15, V:175.384, Pressure:248773, iteration:8, T:400.439, f_new:27.3503, dfdT:5.5397
x:7.15, V:175.384, Pressure:248773, iteration:9, T:400.414, f_new:27.2085, dfdT:5.5406
x:7.15, V:175.384, Pressure:248773, iteration:10, T:400.401, f_new:nan, dfdT:nan
x:7.16, V:177.365, Pressure:248292, iteration:1, T:400.402, f_new:28.1404, dfdT:5.53863
x:7.16, V:177.365, Pressure:248292, iteration:2, T:400.402, f_new:28.1393, dfdT:5.53864
x:7.16, V:177.365, Pressure:248292, iteration:3, T:400.401, f_new:28.1371, dfdT:5.53865
x:7.16, V:177.365, Pressure:248292, iteration:4, T:400.4, f_new:28.1326, dfdT:5.53868
x:7.16, V:177.365, Pressure:248292, iteration:5, T:400.399, f_new:28.1238, dfdT:5.53874
x:7.16, V:177.365, Pressure:248292, iteration:6, T:400.396, f_new:28.1061, dfdT:5.53885
x:7.16, V:177.365, Pressure:248292, iteration:7, T:400.389, f_new:28.0706, dfdT:5.53907
x:7.16, V:177.365, Pressure:248292, iteration:8, T:400.376, f_new:27.9997, dfdT:5.53952
x:7.16, V:177.365, Pressure:248292, iteration:9, T:400.351, f_new:27.8579, dfdT:5.54042
x:7.16, V:177.365, Pressure:248292, iteration:10, T:400.338, f_new:27.787, dfdT:5.54087
x:7.16, V:177.365, Pressure:248292, iteration:11, T:400.332, f_new:nan, dfdT:nan
x:7.17, V:179.353, Pressure:247804, iteration:1, T:400.341, f_new:28.8174, dfdT:5.53834
x:7.17, V:179.353, Pressure:247804, iteration:2, T:400.341, f_new:28.8162, dfdT:5.53835
x:7.17, V:179.353, Pressure:247804, iteration:3, T:400.34, f_new:28.814, dfdT:5.53836
x:7.17, V:179.353, Pressure:247804, iteration:4, T:400.34, f_new:28.8096, dfdT:5.53839
x:7.17, V:179.353, Pressure:247804, iteration:5, T:400.338, f_new:28.8007, dfdT:5.53845
x:7.17, V:179.353, Pressure:247804, iteration:6, T:400.335, f_new:28.783, dfdT:5.53856
x:7.17, V:179.353, Pressure:247804, iteration:7, T:400.328, f_new:28.7476, dfdT:5.53878
x:7.17, V:179.353, Pressure:247804, iteration:8, T:400.316, f_new:28.6767, dfdT:5.53923
x:7.17, V:179.353, Pressure:247804, iteration:9, T:400.29, f_new:28.5349, dfdT:5.54013
x:7.17, V:179.353, Pressure:247804, iteration:10, T:400.277, f_new:28.4639, dfdT:5.54057
x:7.17, V:179.353, Pressure:247804, iteration:11, T:400.271, f_new:nan, dfdT:nan
x:7.18, V:181.349, Pressure:247310, iteration:1, T:400.274, f_new:29.4777, dfdT:5.53822
x:7.18, V:181.349, Pressure:247310, iteration:2, T:400.274, f_new:29.4766, dfdT:5.53822
x:7.18, V:181.349, Pressure:247310, iteration:3, T:400.274, f_new:29.4744, dfdT:5.53824
x:7.18, V:181.349, Pressure:247310, iteration:4, T:400.273, f_new:29.47, dfdT:5.53826
x:7.18, V:181.349, Pressure:247310, iteration:5, T:400.271, f_new:29.4611, dfdT:5.53832
x:7.18, V:181.349, Pressure:247310, iteration:6, T:400.268, f_new:29.4434, dfdT:5.53843
x:7.18, V:181.349, Pressure:247310, iteration:7, T:400.262, f_new:29.4079, dfdT:5.53866
x:7.18, V:181.349, Pressure:247310, iteration:8, T:400.249, f_new:29.337, dfdT:5.5391
x:7.18, V:181.349, Pressure:247310, iteration:9, T:400.223, f_new:29.1952, dfdT:5.54
x:7.18, V:181.349, Pressure:247310, iteration:10, T:400.211, f_new:29.1243, dfdT:5.54045
x:7.18, V:181.349, Pressure:247310, iteration:11, T:400.204, f_new:nan, dfdT:nan
x:7.19, V:183.352, Pressure:246810, iteration:1, T:400.209, f_new:30.1615, dfdT:5.538
x:7.19, V:183.352, Pressure:246810, iteration:2, T:400.209, f_new:30.1604, dfdT:5.53801
x:7.19, V:183.352, Pressure:246810, iteration:3, T:400.209, f_new:30.1582, dfdT:5.53803
x:7.19, V:183.352, Pressure:246810, iteration:4, T:400.208, f_new:30.1537, dfdT:5.53805
x:7.19, V:183.352, Pressure:246810, iteration:5, T:400.206, f_new:30.1449, dfdT:5.53811
x:7.19, V:183.352, Pressure:246810, iteration:6, T:400.203, f_new:30.1271, dfdT:5.53822
x:7.19, V:183.352, Pressure:246810, iteration:7, T:400.197, f_new:30.0917, dfdT:5.53844
x:7.19, V:183.352, Pressure:246810, iteration:8, T:400.184, f_new:30.0208, dfdT:5.53889
x:7.19, V:183.352, Pressure:246810, iteration:9, T:400.158, f_new:29.879, dfdT:5.53979
x:7.19, V:183.352, Pressure:246810, iteration:10, T:400.145, f_new:29.8081, dfdT:5.54023
x:7.19, V:183.352, Pressure:246810, iteration:11, T:400.139, f_new:nan, dfdT:nan
x:7.2, V:185.363, Pressure:246303, iteration:1, T:400.142, f_new:30.8489, dfdT:5.53783
x:7.2, V:185.363, Pressure:246303, iteration:2, T:400.142, f_new:30.8477, dfdT:5.53784
x:7.2, V:185.363, Pressure:246303, iteration:3, T:400.141, f_new:30.8455, dfdT:5.53785
x:7.2, V:185.363, Pressure:246303, iteration:4, T:400.14, f_new:30.8411, dfdT:5.53788
x:7.2, V:185.363, Pressure:246303, iteration:5, T:400.139, f_new:30.8322, dfdT:5.53794
x:7.2, V:185.363, Pressure:246303, iteration:6, T:400.136, f_new:30.8145, dfdT:5.53805
x:7.2, V:185.363, Pressure:246303, iteration:7, T:400.129, f_new:30.7791, dfdT:5.53827
x:7.2, V:185.363, Pressure:246303, iteration:8, T:400.116, f_new:30.7082, dfdT:5.53872
x:7.2, V:185.363, Pressure:246303, iteration:9, T:400.091, f_new:30.5664, dfdT:5.53961
x:7.2, V:185.363, Pressure:246303, iteration:10, T:400.078, f_new:30.4955, dfdT:5.54006
x:7.2, V:185.363, Pressure:246303, iteration:11, T:400.072, f_new:nan, dfdT:nan
x:7.21, V:187.383, Pressure:245789, iteration:1, T:400.074, f_new:31.5499, dfdT:5.53764
x:7.21, V:187.383, Pressure:245789, iteration:2, T:400.074, f_new:31.5488, dfdT:5.53765
x:7.21, V:187.383, Pressure:245789, iteration:3, T:400.074, f_new:31.5466, dfdT:5.53766
x:7.21, V:187.383, Pressure:245789, iteration:4, T:400.073, f_new:31.5422, dfdT:5.53769
x:7.21, V:187.383, Pressure:245789, iteration:5, T:400.071, f_new:31.5333, dfdT:5.53775
x:7.21, V:187.383, Pressure:245789, iteration:6, T:400.068, f_new:31.5156, dfdT:5.53786
x:7.21, V:187.383, Pressure:245789, iteration:7, T:400.062, f_new:31.4802, dfdT:5.53808
x:7.21, V:187.383, Pressure:245789, iteration:8, T:400.049, f_new:31.4093, dfdT:5.53853
x:7.21, V:187.383, Pressure:245789, iteration:9, T:400.023, f_new:31.2675, dfdT:5.53942
x:7.21, V:187.383, Pressure:245789, iteration:10, T:400.01, f_new:31.1966, dfdT:5.53987
x:7.21, V:187.383, Pressure:245789, iteration:11, T:400.004, f_new:nan, dfdT:nan
x:7.22, V:189.41, Pressure:245269, iteration:1, T:400.005, f_new:32.2599, dfdT:5.53746
x:7.22, V:189.41, Pressure:245269, iteration:2, T:400.005, f_new:32.2588, dfdT:5.53746
x:7.22, V:189.41, Pressure:245269, iteration:3, T:400.005, f_new:32.2566, dfdT:5.53748
x:7.22, V:189.41, Pressure:245269, iteration:4, T:400.004, f_new:32.2521, dfdT:5.53751
x:7.22, V:189.41, Pressure:245269, iteration:5, T:400.002, f_new:32.2433, dfdT:5.53756
x:7.22, V:189.41, Pressure:245269, iteration:6, T:399.999, f_new:32.2256, dfdT:5.53767
x:7.22, V:189.41, Pressure:245269, iteration:7, T:399.993, f_new:32.1901, dfdT:5.5379
x:7.22, V:189.41, Pressure:245269, iteration:8, T:399.98, f_new:32.1192, dfdT:5.53834
x:7.22, V:189.41, Pressure:245269, iteration:9, T:399.954, f_new:31.9774, dfdT:5.53923
x:7.22, V:189.41, Pressure:245269, iteration:10, T:399.941, f_new:31.9065, dfdT:5.53968
x:7.22, V:189.41, Pressure:245269, iteration:11, T:399.935, f_new:nan, dfdT:nan
x:7.23, V:191.445, Pressure:244742, iteration:1, T:399.935, f_new:32.9813, dfdT:5.53727
x:7.23, V:191.445, Pressure:244742, iteration:2, T:399.935, f_new:32.9802, dfdT:5.53727
x:7.23, V:191.445, Pressure:244742, iteration:3, T:399.935, f_new:32.978, dfdT:5.53729
x:7.23, V:191.445, Pressure:244742, iteration:4, T:399.934, f_new:32.9736, dfdT:5.53732
x:7.23, V:191.445, Pressure:244742, iteration:5, T:399.932, f_new:32.9647, dfdT:5.53737
x:7.23, V:191.445, Pressure:244742, iteration:6, T:399.929, f_new:32.947, dfdT:5.53748
x:7.23, V:191.445, Pressure:244742, iteration:7, T:399.923, f_new:32.9116, dfdT:5.53771
x:7.23, V:191.445, Pressure:244742, iteration:8, T:399.91, f_new:32.8407, dfdT:5.53815
x:7.23, V:191.445, Pressure:244742, iteration:9, T:399.884, f_new:32.6989, dfdT:5.53904
x:7.23, V:191.445, Pressure:244742, iteration:10, T:399.872, f_new:32.628, dfdT:5.53949
x:7.23, V:191.445, Pressure:244742, iteration:11, T:399.865, f_new:32.5925, dfdT:5.53971
x:7.23, V:191.445, Pressure:244742, iteration:12, T:399.862, f_new:nan, dfdT:nan
x:7.24, V:193.488, Pressure:244209, iteration:1, T:399.866, f_new:33.722, dfdT:5.53702
x:7.24, V:193.488, Pressure:244209, iteration:2, T:399.866, f_new:33.7209, dfdT:5.53703
x:7.24, V:193.488, Pressure:244209, iteration:3, T:399.865, f_new:33.7187, dfdT:5.53704
x:7.24, V:193.488, Pressure:244209, iteration:4, T:399.865, f_new:33.7143, dfdT:5.53707
x:7.24, V:193.488, Pressure:244209, iteration:5, T:399.863, f_new:33.7054, dfdT:5.53713
x:7.24, V:193.488, Pressure:244209, iteration:6, T:399.86, f_new:33.6877, dfdT:5.53724
x:7.24, V:193.488, Pressure:244209, iteration:7, T:399.853, f_new:33.6523, dfdT:5.53746
x:7.24, V:193.488, Pressure:244209, iteration:8, T:399.841, f_new:33.5814, dfdT:5.5379
x:7.24, V:193.488, Pressure:244209, iteration:9, T:399.815, f_new:33.4396, dfdT:5.5388
x:7.24, V:193.488, Pressure:244209, iteration:10, T:399.802, f_new:33.3687, dfdT:5.53924
x:7.24, V:193.488, Pressure:244209, iteration:11, T:399.796, f_new:33.3333, dfdT:5.53946
x:7.24, V:193.488, Pressure:244209, iteration:12, T:399.793, f_new:nan, dfdT:nan
x:7.25, V:195.54, Pressure:243668, iteration:1, T:399.793, f_new:34.4606, dfdT:5.53686
x:7.25, V:195.54, Pressure:243668, iteration:2, T:399.793, f_new:34.4595, dfdT:5.53687
x:7.25, V:195.54, Pressure:243668, iteration:3, T:399.793, f_new:34.4573, dfdT:5.53688
x:7.25, V:195.54, Pressure:243668, iteration:4, T:399.792, f_new:34.4529, dfdT:5.53691
x:7.25, V:195.54, Pressure:243668, iteration:5, T:399.79, f_new:34.444, dfdT:5.53696
x:7.25, V:195.54, Pressure:243668, iteration:6, T:399.787, f_new:34.4263, dfdT:5.53707
x:7.25, V:195.54, Pressure:243668, iteration:7, T:399.781, f_new:34.3908, dfdT:5.5373
x:7.25, V:195.54, Pressure:243668, iteration:8, T:399.768, f_new:34.32, dfdT:5.53774
x:7.25, V:195.54, Pressure:243668, iteration:9, T:399.742, f_new:34.1782, dfdT:5.53863
x:7.25, V:195.54, Pressure:243668, iteration:10, T:399.729, f_new:34.1073, dfdT:5.53908
x:7.25, V:195.54, Pressure:243668, iteration:11, T:399.723, f_new:34.0718, dfdT:5.5393
x:7.25, V:195.54, Pressure:243668, iteration:12, T:399.72, f_new:nan, dfdT:nan
x:7.26, V:197.601, Pressure:243121, iteration:1, T:399.721, f_new:35.2168, dfdT:5.53665
x:7.26, V:197.601, Pressure:243121, iteration:2, T:399.72, f_new:35.2157, dfdT:5.53666
x:7.26, V:197.601, Pressure:243121, iteration:3, T:399.72, f_new:35.2135, dfdT:5.53667
x:7.26, V:197.601, Pressure:243121, iteration:4, T:399.719, f_new:35.209, dfdT:5.5367
x:7.26, V:197.601, Pressure:243121, iteration:5, T:399.718, f_new:35.2002, dfdT:5.53676
x:7.26, V:197.601, Pressure:243121, iteration:6, T:399.714, f_new:35.1825, dfdT:5.53687
x:7.26, V:197.601, Pressure:243121, iteration:7, T:399.708, f_new:35.147, dfdT:5.53709
x:7.26, V:197.601, Pressure:243121, iteration:8, T:399.695, f_new:35.0761, dfdT:5.53753
x:7.26, V:197.601, Pressure:243121, iteration:9, T:399.67, f_new:34.9344, dfdT:5.53842
x:7.26, V:197.601, Pressure:243121, iteration:10, T:399.657, f_new:34.8635, dfdT:5.53887
x:7.26, V:197.601, Pressure:243121, iteration:11, T:399.65, f_new:34.828, dfdT:5.53909
x:7.26, V:197.601, Pressure:243121, iteration:12, T:399.647, f_new:34.8103, dfdT:5.5392
x:7.26, V:197.601, Pressure:243121, iteration:13, T:399.646, f_new:nan, dfdT:nan
x:7.27, V:199.67, Pressure:242567, iteration:1, T:399.647, f_new:35.9854, dfdT:5.53644
x:7.27, V:199.67, Pressure:242567, iteration:2, T:399.647, f_new:35.9843, dfdT:5.53644
x:7.27, V:199.67, Pressure:242567, iteration:3, T:399.647, f_new:35.982, dfdT:5.53646
x:7.27, V:199.67, Pressure:242567, iteration:4, T:399.646, f_new:35.9776, dfdT:5.53649
x:7.27, V:199.67, Pressure:242567, iteration:5, T:399.644, f_new:35.9688, dfdT:5.53654
x:7.27, V:199.67, Pressure:242567, iteration:6, T:399.641, f_new:35.951, dfdT:5.53665
x:7.27, V:199.67, Pressure:242567, iteration:7, T:399.635, f_new:35.9156, dfdT:5.53687
x:7.27, V:199.67, Pressure:242567, iteration:8, T:399.622, f_new:35.8447, dfdT:5.53732
x:7.27, V:199.67, Pressure:242567, iteration:9, T:399.596, f_new:35.703, dfdT:5.53821
x:7.27, V:199.67, Pressure:242567, iteration:10, T:399.583, f_new:35.6321, dfdT:5.53865
x:7.27, V:199.67, Pressure:242567, iteration:11, T:399.577, f_new:35.5966, dfdT:5.53887
x:7.27, V:199.67, Pressure:242567, iteration:12, T:399.574, f_new:35.5789, dfdT:5.53898
x:7.27, V:199.67, Pressure:242567, iteration:13, T:399.572, f_new:35.57, dfdT:5.53904
x:7.27, V:199.67, Pressure:242567, iteration:14, T:399.571, f_new:nan, dfdT:nan
x:7.28, V:201.747, Pressure:242006, iteration:1, T:399.572, f_new:36.7625, dfdT:5.53624
x:7.28, V:201.747, Pressure:242006, iteration:2, T:399.572, f_new:36.7614, dfdT:5.53625
x:7.28, V:201.747, Pressure:242006, iteration:3, T:399.571, f_new:36.7592, dfdT:5.53626
x:7.28, V:201.747, Pressure:242006, iteration:4, T:399.571, f_new:36.7548, dfdT:5.53629
x:7.28, V:201.747, Pressure:242006, iteration:5, T:399.569, f_new:36.7459, dfdT:5.53634
x:7.28, V:201.747, Pressure:242006, iteration:6, T:399.566, f_new:36.7282, dfdT:5.53645
x:7.28, V:201.747, Pressure:242006, iteration:7, T:399.559, f_new:36.6928, dfdT:5.53668
x:7.28, V:201.747, Pressure:242006, iteration:8, T:399.547, f_new:36.6219, dfdT:5.53712
x:7.28, V:201.747, Pressure:242006, iteration:9, T:399.521, f_new:36.4801, dfdT:5.53801
x:7.28, V:201.747, Pressure:242006, iteration:10, T:399.508, f_new:36.4092, dfdT:5.53845
x:7.28, V:201.747, Pressure:242006, iteration:11, T:399.502, f_new:36.3738, dfdT:5.53867
x:7.28, V:201.747, Pressure:242006, iteration:12, T:399.499, f_new:36.3561, dfdT:5.53878
x:7.28, V:201.747, Pressure:242006, iteration:13, T:399.497, f_new:36.3472, dfdT:5.53884
x:7.28, V:201.747, Pressure:242006, iteration:14, T:399.496, f_new:36.3428, dfdT:5.53887
